GR,SP,RT,AC,SH,POR,PERM,SW,DEPTH,AC_line_3,AC_line_4,AC_line_5,AC_point_3,AC_point_4,AC_point_5,C_3_MASK,C_4_MASK,C_5_MASK,R_3_MASK,R_4_MASK,R_5_MASK
0.298080333,0.791435923,0.296618089,0.265663021,0.165853554,0.292831994,0,1,0.839732888,0.265663021,0.265663021,,0.265663021,0.265663021,0.265663021,0,0,1,0,0,0
0.282348341,0.739553616,0.310509433,0.260636598,0.156751703,0.314488806,0,1,0.841402337,0.260636598,0.260636598,,0.260636598,0.260636598,0.260636598,0,0,1,0,0,0
0.26894432,0.71357051,0.324400778,0.264397198,0.158814933,0.32146416,0,1,0.843071786,0.264397198,0.264397198,,0.264397198,0.264397198,0.264397198,0,0,1,0,0,0
0.27134504,0.68968507,0.32505746,0.27077547,0.165799824,0.323589982,0,1,0.844741235,0.27077547,0.27077547,,0.27077547,0.27077547,0.27077547,0,0,1,0,0,0
0.280165868,0.66557588,0.321470967,0.281553398,0.170506566,0.323922142,0,1,0.846410684,0.281553398,0.281553398,,0.281553398,0.281553398,,0,0,1,0,0,1
0.284794529,0.632097108,0.313439244,0.295502028,0.171419975,0.332026839,0,1,0.848080134,0.295502028,0.295502028,,0.295502028,0.295502028,,0,0,1,0,0,1
0.284903653,0.618140628,0.296794888,0.305014133,0.180016764,0.346243274,0,1,0.849749583,0.305014133,0.305014133,,0.305014133,0.305014133,,0,0,1,0,0,1
0.296534415,0.60689713,0.287752886,0.314833477,0.185497217,0.362984123,0,1,0.851419032,0.314833477,0.314833477,,0.314833477,0.314833477,,0,0,1,0,0,1
0.303118208,0.597219891,0.279392822,0.327295072,0.185067377,0.382182954,0,1,0.853088481,0.327295072,0.327295072,,0.327295072,0.327295072,0.327295072,0,0,1,0,0,0
0.300562896,0.585920456,0.270906473,0.343885953,0.184744998,0.410682256,0,0.923820902,0.85475793,0.343885953,0.343885953,,0.343885953,0.343885953,0.343885953,0,0,1,0,0,0
0.298698701,0.581669184,0.25918723,0.360120438,0.199907585,0.42655949,0,0.890040963,0.856427379,0.360120438,0.360120438,,0.360120438,0.360120438,0.360120438,0,0,1,0,0,0
0.316858694,0.577585725,0.256181648,0.383593462,0.226052569,0.442835315,0,0.846503954,0.858096828,0.383593462,0.383593462,,0.383593462,0.383593462,0.383593462,0,0,1,0,0,0
0.345949239,0.572747105,0.256055363,0.424456188,0.269380386,0.459310436,0,0.801786425,0.859766277,0.424456188,0.424456188,,0.424456188,0.424456188,0.424456188,0,0,1,0,0,0
0.39275419,0.5634894,0.260121739,0.474069067,0.638762922,0,0,1,0.861435726,0.474069067,0.474069067,,0.474069067,0.474069067,0.474069067,0,0,1,0,0,0
0.445251757,0.555769984,0.273836284,0.494420548,0.64985278,0,0,1,0.863105175,0.494420548,0.494420548,,0.494420548,,0.494420548,0,0,1,0,1,0
0.450998936,0.545057896,0.285479757,0.503330466,0.634518257,0,0,1,0.864774624,0.503330466,0.503330466,,0.503330466,,0.503330466,0,0,1,0,1,0
0.44303291,0.527633272,0.300154068,0.493080988,0.607051516,0,0,1,0.866444073,0.493080988,0.493080988,,0.493080988,,0.493080988,0,0,1,0,1,0
0.42848309,0.489511663,0.321268911,0.462344845,0.589686002,0,0,1,0.868113523,0.462344845,0.462344845,,0.462344845,,0.462344845,0,0,1,0,1,0
0.419089363,0.464004028,0.365266588,0.431276883,0.557512519,0,0,1,0.869782972,0.431276883,0.431276883,,0.431276883,0.431276883,0.431276883,0,0,1,0,0,0
0.401238553,0.436538569,0.393908014,0.397111958,0.490887404,0,0,1,0.871452421,0.397111958,0.397111958,,0.397111958,0.397111958,0.397111958,0,0,1,0,0,0
0.362363254,0.403954802,0.424443715,0.356765393,0.177803091,0.576562811,0,0.421047391,0.87312187,0.356765393,0.356765393,,0.356765393,0.356765393,0.356765393,0,0,1,0,0,0
0.304364036,0.348296694,0.460182355,0.317279095,0.138569494,0.516375473,0,0.493315128,0.874791319,0.317279095,0.317279095,,0.317279095,0.317279095,0.317279095,0,0,1,0,0,0
0.243645821,0.319544666,0.522440836,0.303576257,0.118281072,0.486082508,0,0.508505433,0.876460768,0.303576257,0.303576257,,,0.303576257,0.303576257,0,0,1,1,0,0
0.210372203,0.292750461,0.556815599,0.293892098,0.107320166,0.474124759,0,0.510567787,0.878130217,0.293892098,0.293892098,,,0.293892098,0.293892098,0,0,1,1,0,0
0.192157647,0.266571572,0.590862021,0.286813322,0.101420619,0.493788614,0,0.455225579,0.879799666,0.286813322,0.286813322,,,0.286813322,0.286813322,0,0,1,1,0,0
0.183418662,0.230463724,0.627484656,0.283187907,0.089492575,0.56453863,0,0.330118905,0.881469115,0.283187907,0.283187907,,,0.283187907,0.283187907,0,0,1,1,0,0
0.165004047,0.215975835,0.684489683,0.285719553,0.080326248,0.604530658,0,0.258747226,0.883138564,0.285719553,0.285719553,,,0.285719553,0.285719553,0,0,1,1,0,0
0.149162931,0.20442468,0.707902912,0.29035271,0.073556277,0.634823623,0,0.218538431,0.884808013,0.29035271,0.29035271,0.29035271,,,0.29035271,0,0,0,1,1,0
0.136550056,0.195950103,0.726643599,0.297554381,0.060918997,0.659137713,0.159904535,0.189139216,0.886477462,0.297554381,0.297554381,0.297554381,0.297554381,,0.297554381,0,0,0,0,1,0
0.111606209,0.190132573,0.739524663,0.305604031,0.044144512,0.677605793,0.180853885,0.168686351,0.888146912,0.305604031,0.305604031,0.305604031,0.305604031,,0.305604031,0,0,0,0,1,0
0.077477789,0.192258209,0.746924961,0.309217156,0.042360678,0.678004385,0.181119067,0.166140411,0.889816361,0.309217156,0.309217156,0.309217156,0.309217156,0.309217156,,0,0,0,0,0,1
0.073412933,0.197768082,0.744702346,0.311036008,0.04717488,0.671892646,0.174224344,0.17208568,0.89148581,0.311036008,0.311036008,0.311036008,0.311036008,0.311036008,,0,0,0,0,0,1
0.083352278,0.208340326,0.740964312,0.310274057,0.065228137,0.65628114,0,0.187219093,0.893155259,0.310274057,0.310274057,0.310274057,0.310274057,0.310274057,,0,0,0,0,0,1
0.119517673,0.233736085,0.733564014,0.308430626,0.091888929,0.623596625,0,0.221183934,0.894824708,0.308430626,0.308430626,0.308430626,0.308430626,0.308430626,,0,0,0,0,0,1
0.167832168,0.25138446,0.714267674,0.311564459,0.108147607,0.607719391,0,0.244467201,0.896494157,0.311564459,0.311564459,0.311564459,0.311564459,0.311564459,0.311564459,0,0,0,0,0,0
0.19474024,0.270934721,0.699845932,0.318557208,0.124997314,0.599348967,0,0.258889458,0.898163606,0.318557208,0.318557208,0.318557208,0.318557208,0.318557208,0.318557208,0,0,0,0,0,0
0.220884447,0.293673435,0.680978961,0.330674696,0.144092931,0.610443101,0,0.253570006,0.899833055,0.330674696,0.330674696,0.330674696,0.330674696,0.330674696,0.330674696,0,0,0,0,0,0
0.250129584,0.332242546,0.654509636,0.343910532,0.152668228,0.671427622,0.17369398,0.201996928,0.901502504,0.343910532,0.343910532,0.343910532,0.343910532,0.343910532,0.343910532,0,0,0,0,0,0
0.265861577,0.3517089,0.598363347,0.348236451,0.149455178,0.721118714,0.23786794,0.178827445,0.903171953,0.348236451,0.348236451,0.348236451,0.348236451,0.348236451,0.348236451,0,0,0,0,0,0
0.263097111,0.369804777,0.561437628,0.349612879,0.147510155,0.762705109,0.304693715,0.159455538,0.904841402,0.349612879,0.349612879,0.349612879,,0.349612879,0.349612879,0,0,0,1,0,0
0.262024062,0.388180343,0.52047079,0.350202777,0.142556255,0.782036803,0.339962875,0.160479604,0.906510851,0.350202777,0.350202777,0.350202777,,0.350202777,0.350202777,0,0,0,1,0,0
0.254449062,0.417072216,0.476548885,0.354209168,0.14326549,0.758320601,0.297003447,0.196848154,0.908180301,0.354209168,0.354209168,0.354209168,0.354209168,0.354209168,0.354209168,0,0,0,0,0,0
0.2523939,0.430581194,0.410527113,0.365736758,0.157837048,0.720188667,0.236542031,0.261933208,0.90984975,0.365736758,0.365736758,0.365736758,0.365736758,0.365736758,0.365736758,0,0,0,0,0,0
0.269508125,0.44285954,0.382895966,0.387108271,0.17539599,0.681658141,0.185627155,0.316208682,0.911519199,0.387108271,0.387108271,0.387108271,0.387108271,0.387108271,0.387108271,0,0,0,0,0,0
0.286849691,0.454214913,0.360442502,0.42787268,0.199746395,0.648110011,0,0.368564033,0.913188648,0.42787268,0.42787268,0.42787268,0.42787268,0.42787268,0.42787268,0,0,0,0,0,0
0.310320369,0.468171393,0.34334352,0.483433698,0.466472523,0,0,1,0.914858097,0.483433698,0.483433698,0.483433698,0.483433698,0.483433698,0.483433698,0,0,0,0,0,0
0.347413315,0.470912345,0.327456874,0.506796117,0.51226117,0,0,1,0.916527546,0.506796117,0.506796117,0.506796117,0.506796117,0.506796117,0.506796117,0,0,0,0,0,0
0.375130721,0.470408905,0.327785215,0.517365122,0.538964947,0,0,1,0.918196995,0.517365122,0.517365122,0.517365122,0.517365122,0.517365122,0.517365122,0,0,0,0,0,0
0.390680841,0.46545841,0.33553911,0.504473393,0.513163833,0,0,1,0.919866444,0.504473393,0.504473393,0.504473393,0.504473393,0.504473393,0.504473393,0,0,0,0,0,0
0.375667246,0.448733009,0.354305054,0.464974806,0.200229964,0.633760712,0,0.390524549,0.921535893,0.464974806,0.464974806,0.464974806,0.464974806,0.464974806,0.464974806,0,0,0,0,0,0
0.319504942,0.436314818,0.406763822,0.430416615,0.156590513,0.677406497,0.180588703,0.306807191,0.923205342,0.430416615,0.430416615,0.430416615,0.430416615,0.430416615,0.430416615,0,0,0,0,0,0
0.263815508,0.422414275,0.44462405,0.396595797,0.122418277,0.721517306,0.238398303,0.243272458,0.924874791,0.396595797,0.396595797,0.396595797,0.396595797,0.396595797,0.396595797,0,0,0,0,0,0
0.217010558,0.406723723,0.489884576,0.36326656,0.095101979,0.757124826,0.294881994,0.192054958,0.92654424,0.36326656,0.36326656,0.36326656,0.36326656,0.36326656,0.36326656,0,0,0,0,0,0
0.176671183,0.381020305,0.546434976,0.332481258,0.075683982,0.786886335,0.349244232,0.147223645,0.928213689,0.332481258,0.332481258,0.332481258,0.332481258,0.332481258,0.332481258,0,0,0,0,0,0
0.143715842,0.371091346,0.656934307,0.32332555,0.064809044,0.792333754,0.36011668,0.107014849,0.929883139,0.32332555,0.32332555,0.32332555,0.32332555,0.32332555,0.32332555,0,0,0,0,0,0
0.123982649,0.36440678,0.71714697,0.316984146,0.056190763,0.79186873,0.359321135,0.090259999,0.931552588,0.316984146,0.316984146,0.316984146,0.316984146,0.316984146,0.316984146,0,0,0,0,0,0
0.107714132,0.361162387,0.771702069,0.31126951,0.059479035,0.780176709,0.336515513,0.083560903,0.933222037,0.31126951,0.31126951,0.31126951,0.31126951,0.31126951,0.31126951,0,0,0,0,0,0
0.114889012,0.363315993,0.811532342,0.30482979,0.081153689,0.741446888,0.268894193,0.099419696,0.934891486,0.30482979,0.30482979,0.30482979,0.30482979,0.30482979,0.30482979,0,0,0,0,0,0
0.155410259,0.36846227,0.828909151,0.302593093,0.093683509,0.71241613,0.225404402,0.115989646,0.936560935,0.302593093,0.302593093,0.302593093,0.302593093,0.302593093,0.302593093,0,0,0,0,0,0
0.176807588,0.37581809,0.808375218,0.304067838,0.105557824,0.688434199,0.193847786,0.139927178,0.938230384,0.304067838,0.304067838,0.304067838,0.304067838,,0.304067838,0,0,0,0,1,0
0.19464021,0.386809867,0.7736216,0.316308222,0.120946077,0.680329502,0.184036065,0.156340672,0.939899833,0.316308222,0.316308222,0.316308222,0.316308222,,0.316308222,0,0,0,0,1,0
0.216574063,0.411870001,0.725557548,0.33967064,0.136269853,0.695210257,0.202333599,0.158118564,0.941569282,0.33967064,0.33967064,0.33967064,0.33967064,,,0,0,0,0,1,1
0.240353924,0.427896179,0.634985982,0.352513211,0.144726944,0.703580682,0.213471228,0.180477328,0.943238731,0.352513211,0.352513211,0.352513211,0.352513211,,,0,0,0,0,1,1
0.253085016,0.446215808,0.593362463,0.359444513,0.152335103,0.702451339,0.211880138,0.196478352,0.94490818,0.359444513,0.359444513,0.359444513,0.359444513,0.359444513,,0,0,0,0,0,1
0.264852183,0.469737652,0.557169197,0.359972963,0.158277633,0.68743772,0.192521877,0.224170791,0.946577629,0.359972963,0.359972963,0.359972963,0.359972963,0.359972963,,0,0,0,0,0,1
0.273091018,0.519662136,0.519940394,0.360894679,0.175041372,0.64259616,0,0.285600501,0.948247078,0.360894679,0.360894679,0.360894679,0.360894679,0.360894679,,0,0,0,0,0,1
0.294742968,0.550232142,0.441189099,0.368219245,0.204216725,0.615292633,0,0.358650509,0.949916528,0.368219245,0.368219245,0.368219245,0.368219245,0.368219245,,0,0,0,0,0,1
0.332717997,0.583067629,0.389008158,0.380889763,0.499204797,0,0,1,0.951585977,0.380889763,0.380889763,0.380889763,,0.380889763,0.380889763,0,0,0,1,0,0
0.367364755,0.619902668,0.329199606,0.394875261,0.521685401,0,0,1,0.953255426,0.394875261,0.394875261,0.394875261,,0.394875261,0.394875261,0,0,0,1,0,0
0.380668746,0.685993176,0.264541712,0.404153865,0.502536053,0,0,1,0.954924875,0.404153865,0.404153865,0.404153865,0.404153865,0.404153865,0.404153865,0,0,0,0,0,0
0.369356261,0.718521005,0.160634456,0.396915325,0.50283694,0,0,1,0.956594324,0.396915325,0.396915325,0.396915325,0.396915325,0.396915325,0.396915325,0,0,0,0,0,0
0.369538134,0.748056162,0.119667618,0.381479661,0.50594253,0,0,1,0.958263773,0.381479661,0.381479661,0.381479661,0.381479661,0.381479661,0.381479661,0,0,0,0,0,0
0.371384143,0.774710522,0.087136615,0.359960673,0.595564057,0,0,1,0.959933222,0.359960673,0.359960673,0.359960673,0.359960673,0.359960673,0.359960673,0,0,0,0,0,0
0.42228123,0.810510712,0.060187407,0.359100406,0.884770788,0,0,1,0.961602671,0.359100406,0.359100406,0.359100406,0.359100406,0.359100406,0.359100406,0,0,0,0,0,0
0.560586358,0.82250937,0.024928649,0.421359223,1,0,0,1,0.96327212,0.421359223,0.421359223,0.421359223,0.421359223,0.421359223,0.421359223,0,0,0,0,0,0
0.669982813,0.830424568,0.012805294,0.530723854,1,0,0,1,0.964941569,0.530723854,0.530723854,0.530723854,0.530723854,0.530723854,0.530723854,0,0,0,0,0,0
0.777615103,0.834508027,0.00444523,0.706562615,1,0,0,1,0.966611018,0.706562615,0.706562615,0.706562615,0.706562615,0.706562615,0.706562615,0,0,0,0,0,0
0.885292861,0.833948649,0,0.926127565,1,0,0,1,0.968280467,0.926127565,0.926127565,0.926127565,0.926127565,,0.926127565,0,0,0,0,1,0
0.984004292,0.830284723,0.002222615,0.990512474,1,0,0,1,0.969949917,0.990512474,0.990512474,0.990512474,0.990512474,,0.990512474,0,0,0,0,1,0
0.993652641,0.825641886,0.009370343,1,1,0,0,1,0.971619366,1,1,1,1,,1,0,0,0,0,1,0
1,0.819516697,0.019599424,0.913911761,1,0,0,1,0.973288815,0.913911761,0.913911761,0.913911761,0.913911761,,0.913911761,0,0,0,0,1,0
0.957369029,0.804301617,0.033339227,0.706292245,1,0,0,1,0.974958264,0.706292245,0.706292245,0.706292245,0.706292245,,0.706292245,0,0,0,0,1,0
0.79808488,0.793477653,0.067082565,0.542915079,1,0,0,1,0.976627713,0.542915079,0.542915079,0.542915079,0.542915079,0.542915079,,0,0,0,0,0,1
0.654205353,0.781283213,0.090748365,0.391520216,0.802349073,0,0,1,0.978297162,0.391520216,0.391520216,0.391520216,0.391520216,0.391520216,,0,0,0,0,0,1
0.52453918,0.766935168,0.119440305,0.275728155,0.592179071,0,0,1,0.979966611,0.275728155,0.275728155,0.275728155,0.275728155,0.275728155,,0,0,0,0,0,1
0.420444315,0.737623762,0.15548203,0.214366474,0.478765931,0,0,1,0.98163606,0.214366474,0.214366474,0.214366474,0.214366474,0.214366474,0.214366474,0,0,0,0,0,0
0.354988315,0.721513677,0.229156669,0.233378395,0.505663135,0,0,1,0.983305509,0.233378395,0.233378395,0.233378395,,0.233378395,0.233378395,0,0,0,1,0,0
0.371220457,0.704396711,0.261586644,0.257084921,0.52854134,0,0,1,0.984974958,0.257084921,0.257084921,0.257084921,,0.257084921,0.257084921,0,0,0,1,0,0
0.384669946,0.68512614,0.286363751,0.279464176,0.512153711,0,0,1,0.986644407,0.279464176,0.279464176,0.279464176,,0.279464176,0.279464176,0,0,0,1,0,0
0.375067066,0.647647816,0.304574041,0.296337717,0.214156762,0.382116522,0,0.976460716,0.988313856,0.296337717,0.296337717,0.296337717,0.296337717,0.296337717,0.296337717,0,0,0,0,0,0
0.349714005,0.627510209,0.322759074,0.294285363,0.199166111,0.415398924,0,0.84489674,0.989983306,0.294285363,0.294285363,0.294285363,0.294285363,0.294285363,0.294285363,0,0,0,0,0,0
0.332326971,0.607092913,0.325158488,0.285559789,0.178888435,0.440178038,0,0.772116971,0.991652755,0.285559789,0.285559789,0.285559789,0.285559789,0.285559789,0.285559789,0,0,0,0,0,0
0.307783244,0.586647648,0.325764655,0.2675679,0.16374734,0.455191656,0,0.732761563,0.993322204,0.2675679,0.2675679,0.2675679,0.2675679,0.2675679,0.2675679,0,0,0,0,0,0
0.290587176,0.555881859,0.327482131,0.241600098,0.156869909,0.456254567,0,0.728323946,0.994991653,0.241600098,0.241600098,0.241600098,0.241600098,0.241600098,0.241600098,0,0,0,0,0,0
0.280802423,0.545533367,0.33604425,0.237925525,0.15421565,0.44436325,0,0.749701314,0.996661102,0.237925525,0.237925525,0.237925525,0.237925525,0.237925525,0.237925525,0,0,0,0,0,0
0.274036756,0.539240365,0.341322961,0.24985867,0.160931892,0.429615359,0,0.783680378,0.998330551,0.24985867,0.24985867,0.24985867,0.24985867,0.24985867,0.24985867,0,0,0,0,0,0
0.277601462,0.537114728,0.347409896,0.284367703,0.182477595,0.418786953,0,0.807774364,1,0.284367703,0.284367703,0.284367703,0.284367703,0.284367703,0.284367703,0,0,0,0,0,0
