DEPTH AC GR PERM POR RT SH SP SPC SW
1363.750 316.890 113.089 0.010 0.100 16.269 84.208 74.921 -64.485 99.900 
1363.875 315.237 122.346 0.010 0.100 16.096 99.900 76.087 -63.321 99.900 
1364.000 306.862 129.326 0.010 0.100 15.987 99.900 77.114 -62.295 99.900 
1364.125 290.052 132.498 0.010 0.100 15.923 99.900 78.053 -61.357 99.900 
1364.250 270.123 131.984 0.010 0.100 15.883 99.900 78.932 -60.480 99.900 
1364.375 254.749 127.004 0.010 0.100 15.864 99.900 79.756 -59.656 99.900 
1364.500 246.721 119.883 0.010 0.100 15.884 99.716 80.529 -58.884 99.900 
1364.625 241.226 112.218 0.010 0.100 15.964 82.355 81.221 -58.193 99.900 
1364.750 238.606 104.872 0.010 0.100 16.076 67.848 81.844 -57.571 99.900 
1364.875 243.392 100.974 0.010 0.100 16.164 60.903 82.376 -57.040 99.900 
1365.000 256.805 101.345 0.010 0.100 16.213 61.543 82.816 -56.602 99.900 
1365.125 269.566 103.747 0.010 0.100 16.220 65.793 83.159 -56.260 99.900 
1365.250 271.629 106.885 0.010 0.100 16.207 71.631 83.413 -56.007 99.900 
1365.375 261.780 110.749 0.010 0.100 16.225 79.297 83.570 -55.851 99.900 
1365.500 250.086 114.504 0.010 0.100 16.307 87.280 83.640 -55.782 99.900 
1365.625 244.720 117.835 0.010 0.100 16.451 94.836 83.660 -55.763 99.900 
1365.750 245.077 120.111 0.010 0.100 16.655 99.900 83.642 -55.782 99.900 
1365.875 246.285 119.780 0.010 0.100 16.934 99.466 83.590 -55.835 99.900 
1366.000 244.734 117.321 0.010 0.100 17.285 93.640 83.518 -55.909 99.900 
1366.125 240.014 114.548 0.010 0.100 17.716 87.379 83.438 -55.990 99.900 
1366.250 234.026 111.865 0.010 0.100 18.245 81.613 83.360 -56.069 99.900 
1366.375 229.907 109.328 0.010 0.100 18.897 76.415 83.306 -56.124 99.900 
1366.500 229.043 107.501 0.010 0.100 19.638 72.818 83.299 -56.132 99.900 
1366.625 229.634 105.465 0.010 0.100 20.439 68.947 83.334 -56.098 99.900 
1366.750 230.189 102.574 0.010 0.100 21.299 63.694 83.398 -56.035 99.900 
1366.875 230.280 99.821 0.010 0.100 22.201 58.941 83.486 -55.948 99.900 
1367.000 229.534 97.403 0.010 0.100 23.111 54.961 83.581 -55.854 99.900 
1367.125 227.938 95.854 0.010 0.100 23.987 52.500 83.684 -55.753 99.900 
1367.250 225.500 95.248 0.010 0.100 24.819 51.556 83.773 -55.665 99.900 
1367.375 222.758 94.408 0.010 0.100 25.564 50.266 83.831 -55.608 99.900 
1367.500 221.251 93.194 0.010 0.100 26.155 48.435 83.844 -55.596 99.900 
1367.625 222.008 92.480 0.010 0.100 26.578 47.377 83.803 -55.638 99.900 
1367.750 224.494 92.963 0.010 0.100 26.844 48.092 83.718 -55.724 99.900 
1367.875 226.999 94.079 0.010 0.100 26.927 49.765 83.593 -55.851 99.900 
1368.000 228.047 94.627 0.010 0.100 26.830 50.601 83.444 -56.001 99.900 
1368.125 227.382 94.379 0.010 0.100 26.616 50.221 83.265 -56.180 99.900 
1368.250 225.472 94.004 0.010 0.100 26.333 49.652 83.055 -56.392 99.900 
1368.375 223.310 94.482 0.010 0.100 26.006 50.379 82.821 -56.627 99.900 
1368.500 222.658 96.218 0.010 0.100 25.685 53.072 82.572 -56.877 99.900 
1368.625 223.732 97.937 0.010 0.100 25.398 55.824 82.321 -57.129 99.900 
1368.750 224.915 98.584 0.010 0.100 25.139 56.882 82.060 -57.391 99.900 
1368.875 224.823 98.801 0.010 0.100 24.946 57.240 81.779 -57.674 99.900 
1369.000 223.392 99.220 0.010 0.100 24.851 57.935 81.472 -57.981 99.900 
1369.125 222.443 99.519 0.010 0.100 24.852 58.435 81.143 -58.311 99.900 
1369.250 223.521 99.704 0.010 0.100 24.923 58.745 80.810 -58.646 99.900 
1369.375 226.236 99.915 0.010 0.100 25.025 59.100 80.484 -58.973 99.900 
1369.500 228.342 99.818 0.010 0.100 25.170 58.936 80.173 -59.284 99.900 
1369.625 228.192 99.678 0.010 0.100 25.425 58.700 79.892 -59.567 99.900 
1369.750 226.065 99.797 0.010 0.100 25.836 58.901 79.651 -59.809 99.900 
1369.875 223.674 98.930 0.010 0.100 26.422 57.455 79.461 -60.001 99.900 
1370.000 223.494 97.272 0.010 0.100 27.224 54.749 79.337 -60.126 99.900 
1370.125 225.576 95.632 0.010 0.100 28.203 52.154 79.290 -60.174 99.900 
1370.250 226.650 94.018 0.010 0.100 29.224 49.673 79.325 -60.140 99.900 
1370.375 222.416 93.395 0.010 0.100 30.147 48.736 79.458 -60.007 99.900 
1370.500 212.881 92.192 0.010 0.100 30.734 46.955 79.717 -59.750 99.900 
1370.625 204.290 89.799 0.010 0.100 30.643 43.525 80.101 -59.367 99.900 
1370.750 201.756 87.460 0.010 0.100 29.679 40.315 80.620 -58.849 99.900 
1370.875 205.511 86.046 0.010 0.100 28.006 38.440 81.271 -58.199 99.900 
1371.000 211.957 85.643 0.010 0.100 25.962 37.914 82.013 -57.458 99.900 
1371.125 219.876 86.555 0.010 0.100 23.727 39.109 82.792 -56.680 99.900 
1371.250 233.077 89.737 0.010 0.100 21.530 43.439 83.578 -55.895 99.900 
1371.375 254.519 93.873 0.010 0.100 19.648 49.454 84.349 -55.125 99.900 
1371.500 281.698 99.072 0.010 0.100 18.079 57.690 85.057 -54.418 99.900 
1371.625 306.983 105.258 0.010 0.100 16.690 68.563 85.650 -53.827 99.900 
1371.750 323.403 110.817 0.010 0.100 15.477 79.437 86.103 -53.375 99.900 
1371.875 324.998 115.882 0.010 0.100 14.550 90.352 86.392 -53.088 99.900 
1372.000 304.340 121.827 0.010 0.100 13.958 99.900 86.522 -52.958 99.900 
1372.125 272.327 128.575 0.010 0.100 13.642 99.900 86.540 -52.941 99.900 
1372.250 254.798 133.026 0.010 0.100 13.594 99.900 86.470 -53.013 99.900 
1372.375 263.629 135.609 0.010 0.100 13.770 99.900 86.311 -53.172 99.900 
1372.500 280.766 136.589 0.010 0.100 14.148 99.900 86.085 -53.399 99.900 
1372.625 278.128 135.768 0.010 0.100 14.719 99.900 85.844 -53.642 99.900 
1372.750 253.257 134.195 0.010 0.100 15.543 99.900 85.611 -53.876 99.900 
1372.875 226.048 132.340 0.010 0.100 16.619 99.900 85.401 -54.087 99.900 
1373.000 214.272 128.580 0.010 0.100 17.823 99.900 85.231 -54.258 99.900 
1373.125 217.515 122.992 0.010 0.100 19.018 99.900 85.097 -54.394 99.900 
1373.250 224.048 118.325 0.010 0.100 20.092 95.988 84.989 -54.502 99.900 
1373.375 228.014 113.104 0.010 0.100 20.962 84.241 84.899 -54.594 99.900 
1373.500 229.770 108.364 0.010 0.100 21.657 74.501 84.794 -54.699 99.900 
1373.625 233.892 107.564 0.010 0.100 22.341 72.940 84.662 -54.833 99.900 
1373.750 244.236 110.473 0.010 0.100 23.035 78.731 84.493 -55.003 99.900 
1373.875 257.635 115.624 0.010 0.100 23.555 89.772 84.284 -55.213 99.900 
1374.000 264.786 121.484 0.010 0.100 23.797 99.900 84.053 -55.445 99.900 
1374.125 259.748 125.406 0.010 0.100 23.924 99.900 83.787 -55.712 99.900 
1374.250 247.070 125.895 0.010 0.100 23.996 99.900 83.517 -55.983 99.900 
1374.375 234.292 125.166 0.010 0.100 24.054 99.900 83.273 -56.228 99.900 
1374.500 226.752 123.991 0.010 0.100 24.168 99.900 83.099 -56.404 99.900 
1374.625 224.677 120.930 0.010 0.100 24.442 99.900 82.989 -56.515 99.900 
1374.750 224.256 115.460 0.010 0.100 24.883 89.402 82.962 -56.543 99.900 
1374.875 223.029 107.455 0.010 0.100 25.461 72.729 83.028 -56.478 99.900 
1375.000 220.921 99.154 0.010 0.100 26.288 57.826 83.193 -56.314 99.900 
1375.125 219.854 93.765 0.010 0.100 27.320 49.292 83.443 -56.065 99.900 
1375.250 220.573 92.984 0.010 0.100 28.426 48.123 83.777 -55.733 99.900 
1375.375 220.476 93.434 0.010 0.100 29.445 48.793 84.171 -55.340 99.900 
1375.500 218.086 93.600 0.010 0.100 30.124 49.043 84.637 -54.874 99.900 
1375.625 215.780 93.737 0.010 0.100 30.211 49.249 85.113 -54.399 99.900 
1375.750 215.273 94.675 0.010 0.100 29.698 50.674 85.604 -53.910 99.900 
1375.875 215.408 96.632 0.010 0.100 29.083 53.727 86.108 -53.407 99.900 
1376.000 222.559 99.591 0.010 0.100 28.671 58.555 86.598 -52.918 99.900 
1376.125 252.324 101.541 0.010 0.100 28.226 61.883 87.063 -52.454 99.900 
1376.250 305.006 101.040 0.010 0.100 27.716 61.016 87.469 -52.049 99.900 
1376.375 358.815 102.427 0.010 0.100 27.328 63.434 87.837 -51.683 99.900 
1376.500 381.532 106.565 0.010 0.100 27.130 71.021 88.148 -51.372 99.900 
1376.625 353.834 111.157 0.010 0.100 26.505 80.138 88.419 -51.102 99.900 
1376.750 296.823 114.758 0.010 0.100 25.155 87.842 88.648 -50.874 99.900 
1376.875 241.596 117.051 0.010 0.100 23.117 93.017 88.795 -50.729 99.900 
1377.000 209.214 118.320 0.010 0.100 20.424 95.975 88.871 -50.654 99.900 
1377.125 204.014 119.437 0.010 0.100 17.384 98.637 88.866 -50.660 99.900 
1377.250 220.741 121.291 0.010 0.100 14.396 99.900 88.806 -50.721 99.900 
1377.375 257.236 122.677 0.010 0.100 11.937 99.900 88.640 -50.888 99.900 
1377.500 298.737 122.582 0.010 0.100 10.221 99.900 88.344 -51.185 99.900 
1377.625 328.417 123.633 0.010 0.100 8.997 99.900 87.937 -51.594 99.900 
1377.750 357.639 124.366 0.010 0.100 8.140 99.900 87.407 -52.124 99.900 
1377.875 402.513 125.421 0.010 0.100 7.524 99.900 86.764 -52.769 99.900 
1378.000 449.239 127.544 0.010 0.100 7.074 99.900 86.005 -53.529 99.900 
1378.125 453.347 128.689 0.010 0.100 6.753 99.900 85.158 -54.377 99.900 
1378.250 398.237 128.036 0.010 0.100 6.627 99.900 84.208 -55.328 99.900 
1378.375 312.329 125.961 0.010 0.100 6.731 99.900 83.131 -56.406 99.900 
1378.500 246.790 123.491 0.010 0.100 7.079 99.900 81.905 -57.634 99.900 
1378.625 233.304 121.335 0.010 0.100 7.629 99.900 80.546 -58.993 99.900 
1378.750 247.328 120.086 0.010 0.100 8.387 99.900 79.045 -60.495 99.900 
1378.875 258.466 119.639 0.010 0.100 9.380 99.126 77.400 -62.141 99.900 
1379.000 254.046 118.302 0.010 0.100 10.718 95.933 75.545 -63.997 99.900 
1379.125 243.681 117.149 0.010 0.100 12.536 93.243 73.502 -66.042 99.900 
1379.250 238.865 117.683 0.010 0.100 14.849 94.482 71.264 -68.281 99.900 
1379.375 239.053 119.323 0.010 0.100 17.203 98.364 68.840 -70.706 99.900 
1379.500 239.707 120.716 0.010 0.100 18.808 99.900 66.187 -73.360 99.900 
1379.625 238.751 120.934 0.010 0.100 19.519 99.900 63.337 -76.211 99.900 
1379.750 238.340 120.859 0.010 0.100 19.545 99.900 60.339 -79.210 99.900 
1379.875 238.844 120.714 0.010 0.100 19.072 99.900 57.216 -82.334 99.900 
1380.000 239.856 120.430 0.010 0.100 18.404 99.900 54.024 -85.528 99.900 
1380.125 241.178 119.924 0.010 0.100 17.812 99.815 50.824 -88.729 99.900 
1380.250 243.065 118.134 2.815 14.266 17.313 48.255 47.645 -91.909 76.117 
1380.375 245.127 114.826 3.415 14.787 16.811 45.151 44.519 -95.036 74.786 
1380.500 246.226 111.042 3.696 15.065 16.212 41.629 41.495 -98.061 74.888 
1380.625 245.559 107.263 3.306 14.896 15.547 38.112 38.600 -100.957 77.253 
1380.750 244.000 104.147 2.678 14.502 14.871 35.262 35.853 -103.705 80.921 
1380.875 242.550 101.456 2.188 14.136 14.244 32.909 33.305 -106.255 84.614 
1381.000 241.703 99.413 1.913 13.922 13.691 31.219 31.013 -108.548 87.501 
1381.125 241.948 98.917 1.895 13.984 13.193 30.861 28.977 -110.584 88.779 
1381.250 243.154 99.705 2.095 14.288 12.757 31.589 27.211 -112.352 88.549 
1381.375 244.055 102.318 2.247 14.516 12.404 33.759 25.723 -113.841 88.529 
1381.500 243.345 106.000 2.036 14.337 12.141 36.765 24.558 -115.007 90.490 
1381.625 241.603 108.450 1.650 13.897 11.939 38.716 23.696 -115.870 93.852 
1381.750 240.727 107.663 1.473 13.675 11.776 37.920 23.086 -116.481 95.877 
1381.875 240.938 104.716 1.492 13.728 11.641 35.411 22.680 -116.888 96.096 
1382.000 241.687 101.826 1.608 13.918 11.529 33.117 22.466 -117.103 95.377 
1382.125 243.177 97.807 1.883 14.294 11.440 30.136 22.375 -117.196 93.472 
1382.250 245.015 92.243 2.285 14.759 11.381 26.278 22.410 -117.161 91.050 
1382.375 245.457 86.219 2.389 14.871 11.355 22.330 22.600 -116.973 90.537 
1382.500 243.527 80.780 1.944 14.383 11.367 18.903 22.968 -116.605 93.252 
1382.625 240.642 76.632 1.604 13.654 11.415 16.393 23.465 -116.110 97.519 
1382.750 239.612 74.450 1.609 13.393 11.505 15.176 24.086 -115.490 98.838 
1382.875 240.573 73.731 1.795 13.636 11.638 14.870 24.833 -114.744 96.694 
1383.000 241.061 73.217 1.908 13.760 11.822 14.640 25.714 -113.864 95.160 
1383.125 239.340 73.679 1.625 13.325 12.060 14.763 26.723 -112.856 96.985 
1383.250 237.499 75.475 1.290 12.859 12.350 15.568 27.824 -111.756 98.959 
1383.375 237.498 77.187 1.205 12.859 12.695 16.475 28.990 -110.591 97.608 
1383.500 238.660 78.052 1.288 13.153 13.112 17.024 30.211 -109.372 94.110 
1383.625 239.595 78.027 1.495 13.389 13.625 17.076 31.505 -108.079 90.849 
1383.750 240.388 78.024 1.715 13.589 14.258 17.129 32.860 -106.725 87.630 
1383.875 240.931 78.734 1.921 13.727 15.003 17.559 34.266 -105.320 84.656 
1384.000 240.062 79.826 1.841 13.507 15.887 18.107 35.676 -103.911 83.471 
1384.125 235.133 80.264 1.073 12.261 16.886 17.999 37.073 -102.516 88.342 
1384.250 226.774 79.355 0.392 10.149 17.921 16.906 38.436 -101.154 99.900 
1384.375 216.930 78.255 0.010 0.100 18.880 28.931 39.749 -99.842 99.900 
1384.500 208.701 77.978 0.010 0.100 19.661 28.618 40.960 -98.632 99.900 
1384.625 204.302 78.584 0.010 0.100 20.208 29.306 42.021 -97.572 99.900 
1384.750 208.207 80.423 0.010 0.100 20.402 31.443 42.902 -96.692 99.900 
1384.875 231.382 83.298 0.779 11.313 20.197 19.463 43.594 -96.002 86.851 
1385.000 276.216 86.703 10.458 17.282 19.572 23.419 44.145 -95.451 60.225 
1385.125 316.402 91.190 9.956 17.282 18.632 26.433 44.634 -94.964 61.725 
1385.250 321.699 97.181 9.363 17.282 17.523 30.809 45.145 -94.454 63.650 
1385.375 295.388 102.396 8.745 17.282 16.367 34.975 45.745 -93.855 65.858 
1385.500 267.313 104.809 8.160 17.282 15.272 37.022 46.526 -93.074 68.179 
1385.625 258.022 105.420 7.616 17.282 14.253 37.553 47.563 -92.039 70.573 
1385.750 256.014 104.305 0.010 0.100 13.344 66.807 48.899 -90.705 99.900 
1385.875 250.438 101.247 0.010 0.100 12.596 61.374 50.577 -89.027 99.900 
1386.000 240.607 97.068 0.010 0.100 12.037 54.422 52.599 -87.006 99.900 
1386.125 235.726 92.106 0.010 0.100 11.638 46.828 54.875 -84.731 99.900 
1386.250 246.303 87.489 0.010 0.100 11.398 40.353 57.272 -82.335 99.900 
1386.375 273.035 84.925 0.010 0.100 11.362 36.987 59.688 -79.920 99.900 
1386.500 305.306 85.444 0.010 0.100 11.556 37.655 62.034 -77.575 99.900 
1386.625 328.099 88.321 0.010 0.100 11.948 41.481 64.271 -75.339 99.900 
1386.750 338.020 92.529 0.010 0.100 12.485 47.450 66.368 -73.244 99.900 
1386.875 333.666 97.297 0.010 0.100 13.080 54.790 68.283 -71.329 99.900 
1387.000 308.393 102.318 0.010 0.100 13.612 63.242 69.950 -69.664 99.900 
1387.125 263.679 106.552 0.010 0.100 14.021 70.996 71.350 -68.266 99.900 
1387.250 221.311 109.115 0.010 0.100 14.312 75.990 72.526 -67.090 99.900 
1387.375 203.431 110.823 0.010 0.100 14.494 79.449 73.523 -66.095 99.900 
1387.500 212.793 112.826 0.010 0.100 14.582 83.646 74.351 -65.267 99.900 
1387.625 234.665 115.003 0.010 0.100 14.646 88.385 75.013 -64.607 99.900 
1387.750 258.146 116.459 0.010 0.100 14.728 91.659 75.538 -64.083 99.900 
1387.875 284.495 118.281 0.010 0.100 14.826 95.884 75.951 -63.671 99.900 
1388.000 311.149 119.804 0.010 0.100 14.981 99.525 76.265 -63.358 99.900 
1388.125 319.974 121.580 0.010 0.100 15.201 99.900 76.503 -63.121 99.900 
1388.250 299.001 123.935 0.010 0.100 15.429 99.900 76.687 -62.938 99.900 
1388.375 258.914 124.479 0.010 0.100 15.617 99.900 76.823 -62.803 99.900 
1388.500 226.092 123.666 0.010 0.100 15.799 99.900 76.913 -62.714 99.900 
1388.625 222.420 123.201 0.010 0.100 15.993 99.900 76.983 -62.646 99.900 
1388.750 239.072 126.815 0.010 0.100 16.165 99.900 77.031 -62.598 99.900 
1388.875 256.360 125.776 0.010 0.100 16.358 99.900 77.023 -62.608 99.900 
1389.000 262.107 125.133 0.010 0.100 16.641 99.900 76.929 -62.703 99.900 
1389.125 255.297 127.002 0.010 0.100 17.024 99.900 76.744 -62.889 99.900 
1389.250 245.965 129.700 0.010 0.100 17.474 99.900 76.468 -63.166 99.900 
1389.375 245.068 131.158 0.010 0.100 17.917 99.900 76.086 -63.549 99.900 
1389.500 254.326 129.183 0.010 0.100 18.204 99.900 75.600 -64.036 99.900 
1389.625 263.860 126.056 0.010 0.100 18.268 99.900 75.005 -64.633 99.900 
1389.750 263.427 125.048 0.010 0.100 18.238 99.900 74.317 -65.321 99.900 
1389.875 252.309 124.712 0.010 0.100 18.227 99.900 73.599 -66.040 99.900 
1390.000 237.906 122.752 0.010 0.100 18.295 99.900 72.933 -66.708 99.900 
1390.125 228.783 117.887 0.010 0.100 18.478 94.959 72.398 -67.244 99.900 
1390.250 226.113 111.716 0.010 0.100 18.775 81.301 72.028 -67.615 99.900 
1390.375 226.043 105.157 0.010 0.100 19.149 68.374 71.881 -67.763 99.900 
1390.500 226.081 99.525 0.010 0.100 19.514 58.444 71.999 -67.646 99.900 
1390.625 226.230 94.664 0.010 0.100 19.809 50.657 72.401 -67.245 99.900 
1390.750 226.295 90.613 0.010 0.100 20.036 44.675 73.041 -66.606 99.900 
1390.875 224.854 87.257 0.010 0.100 20.214 40.043 73.911 -65.737 99.900 
1391.000 221.105 85.829 0.010 0.100 20.359 38.156 74.967 -64.683 99.900 
1391.125 217.234 87.132 0.010 0.100 20.523 39.875 76.142 -63.509 99.900 
1391.250 217.493 89.838 0.010 0.100 20.824 43.579 77.372 -62.280 99.900 
1391.375 223.732 93.854 0.010 0.100 21.312 49.425 78.610 -61.043 99.900 
1391.500 232.468 98.203 0.010 0.100 21.915 56.259 79.824 -59.830 99.900 
1391.625 236.662 102.278 0.010 0.100 22.501 63.172 80.974 -58.681 99.900 
1391.750 234.062 107.623 0.010 0.100 22.988 73.054 82.040 -57.616 99.900 
1391.875 229.124 112.445 0.010 0.100 23.278 82.835 83.006 -56.651 99.900 
1392.000 225.575 116.966 0.010 0.100 23.207 92.822 83.854 -55.805 99.900 
1392.125 223.256 122.541 0.010 0.100 22.803 99.900 84.600 -55.060 99.900 
1392.250 222.880 128.974 0.010 0.100 22.334 99.900 85.264 -54.397 99.900 
1392.375 232.006 133.331 0.010 0.100 21.936 99.900 85.861 -53.801 99.900 
1392.500 262.377 135.200 0.010 0.100 21.585 99.900 86.376 -53.287 99.900 
1392.625 312.949 135.746 0.010 0.100 21.173 99.900 86.831 -52.833 99.900 
1392.750 355.114 133.057 0.010 0.100 20.595 99.900 87.256 -52.409 99.900 
1392.875 354.835 130.576 0.010 0.100 19.749 99.900 87.653 -52.013 99.900 
1393.000 308.060 128.012 0.010 0.100 18.767 99.900 88.013 -51.654 99.900 
1393.125 245.808 124.995 0.010 0.100 17.914 99.900 88.345 -51.323 99.900 
1393.250 207.296 121.884 0.010 0.100 17.291 99.900 88.633 -51.037 99.900 
1393.375 206.842 119.498 0.010 0.100 16.918 98.784 88.876 -50.795 99.900 
1393.500 234.890 117.966 0.010 0.100 16.795 95.143 89.058 -50.614 99.900 
1393.625 270.179 118.744 0.010 0.100 16.931 96.981 89.174 -50.499 99.900 
1393.750 290.101 119.086 0.010 0.100 17.296 97.796 89.225 -50.449 99.900 
1393.875 285.519 119.730 0.010 0.100 17.927 99.344 89.212 -50.463 99.900 
1394.000 263.010 121.620 0.010 0.100 18.766 99.900 89.170 -50.507 99.900 
1394.125 238.441 121.371 0.010 0.100 19.453 99.900 89.088 -50.589 99.900 
1394.250 222.716 117.620 0.010 0.100 19.685 94.335 88.990 -50.688 99.900 
1394.375 213.426 113.604 0.010 0.100 19.423 85.318 88.871 -50.809 99.900 
1394.500 207.141 112.211 0.010 0.100 18.781 82.340 88.732 -50.949 99.900 
1394.625 208.199 113.213 0.010 0.100 17.935 84.473 88.567 -51.115 99.900 
1394.750 223.668 116.601 0.010 0.100 17.143 91.984 88.385 -51.298 99.900 
1394.875 251.694 120.183 0.010 0.100 16.507 99.900 88.187 -51.497 99.900 
1395.000 284.921 121.890 0.010 0.100 15.950 99.900 87.960 -51.725 99.900 
1395.125 314.791 125.087 0.010 0.100 15.394 99.900 87.690 -51.996 99.900 
1395.250 333.389 131.594 0.010 0.100 14.827 99.900 87.413 -52.274 99.900 
1395.375 331.547 138.282 0.010 0.100 14.256 99.900 87.104 -52.585 99.900 
1395.500 304.358 142.914 0.010 0.100 13.733 99.900 86.789 -52.901 99.900 
1395.625 267.916 145.016 0.010 0.100 13.377 99.900 86.443 -53.248 99.900 
1395.750 252.240 145.337 0.010 0.100 13.179 99.900 86.089 -53.603 99.900 
1395.875 266.993 145.596 0.010 0.100 13.137 99.900 85.680 -54.013 99.900 
1396.000 290.780 146.839 0.010 0.100 13.296 99.900 85.243 -54.451 99.900 
1396.125 297.269 147.413 0.010 0.100 13.694 99.900 84.734 -54.961 99.900 
1396.250 287.576 145.109 0.010 0.100 14.273 99.900 84.160 -55.537 99.900 
1396.375 284.431 140.601 0.010 0.100 14.968 99.900 83.523 -56.175 99.900 
1396.500 291.879 135.545 0.010 0.100 15.738 99.900 82.855 -56.843 99.900 
1396.625 292.125 130.033 0.010 0.100 16.463 99.900 82.131 -57.568 99.900 
1396.750 273.173 124.703 0.010 0.100 17.055 99.900 81.369 -58.332 99.900 
1396.875 249.575 119.436 0.010 0.100 17.531 98.636 80.602 -59.100 99.900 
1397.000 234.894 114.495 0.010 0.100 17.910 87.261 79.818 -59.886 99.900 
1397.125 229.717 109.541 0.010 0.100 18.321 76.843 79.055 -60.649 99.900 
1397.250 227.764 105.464 0.010 0.100 18.769 68.945 78.349 -61.356 99.900 
1397.375 226.317 102.353 0.010 0.100 19.266 63.303 77.698 -62.008 99.900 
1397.500 225.325 99.928 0.010 0.100 19.782 59.122 77.110 -62.597 99.900 
1397.625 224.933 97.914 0.010 0.100 20.276 55.788 76.626 -63.082 99.900 
1397.750 225.503 96.770 0.010 0.100 20.710 53.946 76.206 -63.504 99.900 
1397.875 226.482 95.598 0.010 0.100 20.945 52.101 75.853 -63.858 99.900 
1398.000 227.261 94.005 0.010 0.100 20.998 49.654 75.566 -64.146 99.900 
1398.125 227.591 92.006 0.010 0.100 20.999 46.683 75.374 -64.340 99.900 
1398.250 226.919 90.342 0.010 0.100 21.021 44.291 75.205 -64.510 99.900 
